"REF_DATE","GEO","DGUID","New housing price indexes","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2010-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","85.8","","","","1"
"2010-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.0","","","","1"
"2010-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.4","","","","1"
"2010-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.6","","","","1"
"2010-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.5","","","","1"
"2010-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.6","","","","1"
"2010-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.6","","","","1"
"2010-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.6","","","","1"
"2010-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.8","","","","1"
"2010-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","86.7","","","","1"
"2011-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","87.0","","","","1"
"2011-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","87.3","","","","1"
"2011-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","87.4","","","","1"
"2011-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","87.8","","","","1"
"2011-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","88.2","","","","1"
"2011-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","88.5","","","","1"
"2011-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","88.5","","","","1"
"2011-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","88.6","","","","1"
"2011-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","88.8","","","","1"
"2011-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","89.0","","","","1"
"2011-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","89.3","","","","1"
"2011-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","89.3","","","","1"
"2012-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","89.4","","","","1"
"2012-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","89.6","","","","1"
"2012-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","89.9","","","","1"
"2012-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","90.2","","","","1"
"2012-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","90.4","","","","1"
"2012-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","90.7","","","","1"
"2012-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","90.7","","","","1"
"2012-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","90.9","","","","1"
"2012-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","91.1","","","","1"
"2012-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","91.4","","","","1"
"2012-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","91.5","","","","1"
"2012-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","91.7","","","","1"
"2013-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","91.8","","","","1"
"2013-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","91.9","","","","1"
"2013-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","92.0","","","","1"
"2013-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","92.2","","","","1"
"2013-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","92.4","","","","1"
"2013-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","92.5","","","","1"
"2013-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","92.7","","","","1"
"2013-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","92.8","","","","1"
"2013-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","92.8","","","","1"
"2013-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","92.9","","","","1"
"2013-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","92.9","","","","1"
"2013-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","93.0","","","","1"
"2014-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","93.3","","","","1"
"2014-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","93.6","","","","1"
"2014-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","93.7","","","","1"
"2014-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","94.0","","","","1"
"2014-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","94.1","","","","1"
"2014-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","94.3","","","","1"
"2014-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","94.3","","","","1"
"2014-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","94.5","","","","1"
"2014-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","94.6","","","","1"
"2014-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","94.7","","","","1"
"2014-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","94.8","","","","1"
"2014-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","94.9","","","","1"
"2015-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","94.8","","","","1"
"2015-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","95.0","","","","1"
"2015-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","95.0","","","","1"
"2015-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","95.1","","","","1"
"2015-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","95.1","","","","1"
"2015-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","95.3","","","","1"
"2015-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","95.5","","","","1"
"2015-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","95.8","","","","1"
"2015-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","95.9","","","","1"
"2015-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","96.2","","","","1"
"2015-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","96.4","","","","1"
"2015-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","96.5","","","","1"
"2016-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","96.7","","","","1"
"2016-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","97.0","","","","1"
"2016-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","97.2","","","","1"
"2016-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","97.6","","","","1"
"2016-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","98.5","","","","1"
"2016-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","98.5","","","","1"
"2016-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","99.0","","","","1"
"2016-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","99.3","","","","1"
"2016-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","99.3","","","","1"
"2016-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","99.8","","","","1"
"2016-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","99.9","","","","1"
"2016-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","100.0","","","","1"
"2017-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","99.9","","","","1"
"2017-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","100.2","","","","1"
"2017-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","100.4","","","","1"
"2017-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","101.2","","","","1"
"2017-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","101.7","","","","1"
"2017-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.1","","","","1"
"2017-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.7","","","","1"
"2017-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.8","","","","1"
"2017-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.9","","","","1"
"2017-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.1","","","","1"
"2017-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.2","","","","1"
"2017-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.2","","","","1"
"2018-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.2","","","","1"
"2018-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.9","","","","1"
"2018-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.9","","","","1"
"2018-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.7","","","","1"
"2018-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.7","","","","1"
"2018-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.0","","","","1"
"2018-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.1","","","","1"
"2018-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.0","","","","1"
"2018-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.9","","","","1"
"2018-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.9","","","","1"
"2018-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.9","","","","1"
"2018-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.9","","","","1"
"2019-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.8","","","","1"
"2019-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.8","","","","1"
"2019-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.8","","","","1"
"2019-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.6","","","","1"
"2019-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.5","","","","1"
"2019-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.4","","","","1"
"2019-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.2","","","","1"
"2019-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.3","","","","1"
"2019-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.6","","","","1"
"2019-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.7","","","","1"
"2019-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.5","","","","1"
"2019-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.8","","","","1"
"2020-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","102.6","","","","1"
"2020-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.1","","","","1"
"2020-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.5","","","","1"
"2020-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.5","","","","1"
"2020-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.6","","","","1"
"2020-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.7","","","","1"
"2020-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","103.9","","","","1"
"2020-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","104.6","","","","1"
"2020-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","106.1","","","","1"
"2020-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","107.3","","","","1"
"2020-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","108.0","","","","1"
"2020-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","108.3","","","","1"
"2021-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","109.3","","","","1"
"2021-02","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","111.0","","","","1"
"2021-03","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","112.4","","","","1"
"2021-04","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","114.3","","","","1"
"2021-05","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","116.6","","","","1"
"2021-06","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","117.9","","","","1"
"2021-07","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","118.6","","","","1"
"2021-08","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","119.5","","","","1"
"2021-09","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","120.1","","","","1"
"2021-10","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","121.4","","","","1"
"2021-11","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","122.4","","","","1"
"2021-12","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","122.9","","","","1"
"2022-01","Canada","2016A000011124","House only","Index, 201612=100","347","units","0","v111955443","1.2","124.3","","","","1"
"1986-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","38.8","E","","","1"
"1986-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","39.2","E","","","1"
"1986-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","39.3","E","","","1"
"1986-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","39.3","E","","","1"
"1986-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","39.5","E","","","1"
"1986-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","39.7","E","","","1"
"1986-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","39.8","E","","","1"
"1986-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","40.1","E","","","1"
"1986-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","40.6","E","","","1"
"1986-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","40.6","E","","","1"
"1986-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","41.0","E","","","1"
"1986-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","41.0","E","","","1"
"1987-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","41.1","E","","","1"
"1987-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","41.3","E","","","1"
"1987-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","42.7","E","","","1"
"1987-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","43.1","E","","","1"
"1987-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","43.5","E","","","1"
"1987-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","43.6","E","","","1"
"1987-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","43.9","E","","","1"
"1987-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","44.2","E","","","1"
"1987-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","45.4","E","","","1"
"1987-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","45.6","E","","","1"
"1987-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","45.9","E","","","1"
"1987-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","46.1","E","","","1"
"1988-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","46.4","E","","","1"
"1988-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","46.9","E","","","1"
"1988-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","47.4","E","","","1"
"1988-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","48.3","E","","","1"
"1988-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","49.3","E","","","1"
"1988-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","50.3","E","","","1"
"1988-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","50.6","E","","","1"
"1988-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","50.9","E","","","1"
"1988-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","52.3","E","","","1"
"1988-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","52.8","E","","","1"
"1988-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","54.3","E","","","1"
"1988-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","56.2","E","","","1"
"1989-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","57.6","E","","","1"
"1989-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","60.3","E","","","1"
"1989-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","62.5","E","","","1"
"1989-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","63.4","E","","","1"
"1989-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","63.6","E","","","1"
"1989-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.0","E","","","1"
"1989-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.5","E","","","1"
"1989-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.7","E","","","1"
"1989-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","65.2","E","","","1"
"1989-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","65.5","E","","","1"
"1989-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1989-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.0","E","","","1"
"1990-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.6","E","","","1"
"1990-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.0","E","","","1"
"1990-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.4","E","","","1"
"1990-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.5","E","","","1"
"1990-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.6","E","","","1"
"1990-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.3","E","","","1"
"1990-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","68.3","E","","","1"
"1990-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.6","E","","","1"
"1990-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1990-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.5","E","","","1"
"1990-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.1","E","","","1"
"1990-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.1","E","","","1"
"1991-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","65.1","E","","","1"
"1991-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","63.6","E","","","1"
"1991-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","63.8","E","","","1"
"1991-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","63.9","E","","","1"
"1991-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.0","E","","","1"
"1991-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.0","E","","","1"
"1991-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.3","E","","","1"
"1991-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.2","E","","","1"
"1991-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.2","E","","","1"
"1991-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.1","E","","","1"
"1991-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","63.9","E","","","1"
"1991-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.0","E","","","1"
"1992-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","63.9","E","","","1"
"1992-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.0","E","","","1"
"1992-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.3","E","","","1"
"1992-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.7","E","","","1"
"1992-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","64.9","E","","","1"
"1992-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","65.1","E","","","1"
"1992-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.0","E","","","1"
"1992-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","65.9","E","","","1"
"1992-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.0","E","","","1"
"1992-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1992-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.3","E","","","1"
"1992-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1993-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.4","E","","","1"
"1993-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","66.6","E","","","1"
"1993-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.0","E","","","1"
"1993-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.2","E","","","1"
"1993-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.4","E","","","1"
"1993-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.6","E","","","1"
"1993-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"1993-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"1993-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"1993-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.7","E","","","1"
"1993-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.7","E","","","1"
"1993-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.7","E","","","1"
"1994-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"1994-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.6","E","","","1"
"1994-03","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.7","E","","","1"
"1994-04","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.7","E","","","1"
"1994-05","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"1994-06","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"1994-07","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"1994-08","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"1994-09","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"1994-10","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.8","E","","","1"
"1994-11","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.7","E","","","1"
"1994-12","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.6","E","","","1"
"1995-01","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.6","E","","","1"
"1995-02","Canada","2016A000011124","Land only","Index, 201612=100","347","units","0","v111955444","1.3","67.4","E","","","1"
